statute_id,type,year,has_enacted,has_consolidated,n_effects,n_effect_feed_pages,enacted_url,current_url,enacted_source_status,oracle_source_status,enacted_source_size,oracle_source_size,enacted_source_sha256,oracle_source_sha256
asc/2020/1,asc,2020,True,True,3,3,https://www.legislation.gov.uk/asc/2020/1/enacted/data.xml,https://www.legislation.gov.uk/asc/2020/1/data.xml,available,available,175326,252625,b64a6ead50061e3c674f032d803e9ae20c13c057d212128df57b9c9629957a44,fc28d540661a7c07ce3180410f5a319d3cedf736acc21682cf1fb0008526a8eb
asc/2021/1,asc,2021,True,True,15,15,https://www.legislation.gov.uk/asc/2021/1/enacted/data.xml,https://www.legislation.gov.uk/asc/2021/1/data.xml,available,available,1218281,1659620,13869d31727ad612aae9e3669ba6e43151df3acce188c6b566d2722a3c556274,93fa1007a24bcb1dd1acb22883f7f52edb6796efdcfc1cf5cadbcea45e8b8e16
asp/1999/1,asp,1999,True,True,1,1,https://www.legislation.gov.uk/asp/1999/1/enacted/data.xml,https://www.legislation.gov.uk/asp/1999/1/data.xml,available,available,24159,10373,82150ec1b640baa77ddde9f32ac355d70d27a5e90df2ef5ec30aa396644f16e5,5b1d07a3ed111a427a0cacd68d70699f79441a81afa53835f92471168bbc2248
asp/2000/1,asp,2000,True,True,2,2,https://www.legislation.gov.uk/asp/2000/1/enacted/data.xml,https://www.legislation.gov.uk/asp/2000/1/data.xml,available,available,222310,382648,4acfe606682f93445620281e394853a08f48f3ba3da1babf628e53820fdc20f0,99f3285732536cecebba9706775313728027e8fefaf58a1ba03d945dc5209121
asp/2000/4,asp,2000,True,True,6,6,https://www.legislation.gov.uk/asp/2000/4/enacted/data.xml,https://www.legislation.gov.uk/asp/2000/4/data.xml,available,available,570133,1111894,936b92d0fb119a5b36bd08fafbdb1a38b59ef4f8a6a84320d6c0c00272e97cc2,e05efcfe47e4630bf02be3957724c273eebcdffa3696441538c205a717de8958
asp/2010/1,asp,2010,True,True,4,4,https://www.legislation.gov.uk/asp/2010/1/enacted/data.xml,https://www.legislation.gov.uk/asp/2010/1/data.xml,available,available,351979,488787,bd3415028d812eae9b9ee2fe5ef5695b66104d94ea25c06d86ac30c0048a95b4,341714131456b6e40f8eea56722f061bc2148ccc7f472d28a8dc9a0fbd7cd6c7
asp/2010/13,asp,2010,True,True,11,11,https://www.legislation.gov.uk/asp/2010/13/enacted/data.xml,https://www.legislation.gov.uk/asp/2010/13/data.xml,available,available,1505530,2161996,2dc755d58511091991dad2438647eb9e8f793193c255e1aa1df66d4eed728e17,95cc28dd90aae0a8dd47284ebcfae2352e78e0d0611ca27a86c5c00932874ac8
asp/2020/1,asp,2020,True,True,1,1,https://www.legislation.gov.uk/asp/2020/1/enacted/data.xml,https://www.legislation.gov.uk/asp/2020/1/data.xml,available,available,110271,29016,e6e520703ad41ab596b7fa6d41b2bd05f258b48755e6f92a4798d97df0ea55a7,cc6c64b53215c72ccd1053dd83ac1ac36ed17390ba7a8d7f9337c464994e743b
asp/2020/13,asp,2020,True,True,9,9,https://www.legislation.gov.uk/asp/2020/13/enacted/data.xml,https://www.legislation.gov.uk/asp/2020/13/data.xml,available,available,805500,1412091,aab1e668614b6c120fd10eaa805cba5a6306d4f6ac067b0bf16620bab9d561c9,1a82ad6d54e2c776d0602fc07a6f86204a3b0e9f7569296392d458ccc8e6acfe
nia/2000/1,nia,2000,True,True,1,1,https://www.legislation.gov.uk/nia/2000/1/enacted/data.xml,https://www.legislation.gov.uk/nia/2000/1/data.xml,available,available,10954,14057,db430f5c75a3b3f2fde13803d33737d2828449d3bc264daf7348c65b53a505d9,12f7c21f923b9580f4d8d0177caa087a39b42ba7e8ccecc2da7abfbb436c7dbe
nia/2007/2,nia,2007,True,True,8,8,https://www.legislation.gov.uk/nia/2007/2/enacted/data.xml,https://www.legislation.gov.uk/nia/2007/2/data.xml,available,available,592530,1606980,c25f239adf19164f0355e610e8bf9ded0e6460da632d9b8ef1772b7ad13185c1,c95750538e96af5828ba35c182c3937e51f4ee5cc0675709b1c1bdf7278520f2
nia/2010/1,nia,2010,True,True,1,1,https://www.legislation.gov.uk/nia/2010/1/enacted/data.xml,https://www.legislation.gov.uk/nia/2010/1/data.xml,available,available,83121,85277,7d7f3eeb7ae05442dc165e2dfe03a11ff24c3c6f7a2f0578d340b912211d6a7b,9d6741cd7cae53188764bbec4f948faadf8efe115db53a95ce383c4ca0f1360c
nia/2010/2,nia,2010,True,True,7,7,https://www.legislation.gov.uk/nia/2010/2/enacted/data.xml,https://www.legislation.gov.uk/nia/2010/2/data.xml,available,available,354572,788712,49a3580346be6fc9475f9d9d1dee9f73aa7d13d41dc3695cedce5d7c4baacddf,e2e62454ff00cae77921336378c81b1d7be7983712a516a153646ee0515ced7a
nia/2020/1,nia,2020,True,True,1,1,https://www.legislation.gov.uk/nia/2020/1/enacted/data.xml,https://www.legislation.gov.uk/nia/2020/1/data.xml,available,available,158984,158984,d3b7adbc9caa556fc2d3889f20dc183df4206fea91a32e489c89e7e0098d7f49,d3b7adbc9caa556fc2d3889f20dc183df4206fea91a32e489c89e7e0098d7f49
nia/2021/6,nia,2021,True,True,6,6,https://www.legislation.gov.uk/nia/2021/6/enacted/data.xml,https://www.legislation.gov.uk/nia/2021/6/data.xml,available,available,316444,579616,3b6f9c63a55a8915fbab08f484f3fe925007253a6074c68718a478185819b514,93292fa361806ee11be4a5dd4eb8b46f6e178b8aec677d60c3e2056e39c01510
ukpga/1801/52,ukpga,1801,True,True,1,1,https://www.legislation.gov.uk/ukpga/1801/52/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1801/52/data.xml,available,available,22789,15403,027413e6c883fcf2f2263f3d56d60a7b5c5dfbb9bb0b359cba8bbfb7f5f1d707,ad01ad5040c29b2a53562545ad3cdc14a288df928a742a5964436177191f997a
ukpga/1811/115,ukpga,1811,True,True,1,1,https://www.legislation.gov.uk/ukpga/1811/115/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1811/115/data.xml,available,available,14852,17699,09ea9145ced9b831a76cfa6ba3a87f3a776b11a376e5091201079f0ba20afffb,f0bfe3a8cf87942efb2b4f6b4d013609b809a4eda13d873915b7c8c298a509c4
ukpga/1820/100,ukpga,1820,True,True,1,1,https://www.legislation.gov.uk/ukpga/1820/100/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1820/100/data.xml,available,available,84948,29113,c6e57cb18e0b96debc2998702648478a27b3943d789a387c5c5a87c7d1bf71d9,6c07c13a05e921ccd00920168845527b21347597c4f2c9c798c73a6948cc2194
ukpga/1831/22,ukpga,1831,True,True,1,1,https://www.legislation.gov.uk/ukpga/1831/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1831/22/data.xml,available,available,154841,107138,df193c52617d6463e2b2b69d7dd6daf91585e418cc718121d8fab9fe5eec05ea,e9e85b8206e459d812409ec37af4476c1814abfc493cdd3dd345b60332af9010
ukpga/1840/110,ukpga,1840,True,True,1,1,https://www.legislation.gov.uk/ukpga/1840/110/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1840/110/data.xml,available,available,56189,70986,79fc2e116e515f237bb8f9dd14de071bbd615a36506b6f66d3ce6da52a0cd26d,18759d0e433ec9e45b6f3871fbba76001830641a5f560e128f155accb8740feb
ukpga/1845/20,ukpga,1845,True,True,18,18,https://www.legislation.gov.uk/ukpga/1845/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1845/20/data.xml,available,available,230651,1563570,343913d6866bbd03f8ae00e0afd08235221494f428641a4e101aca1f3591c4c4,285f07c4bab0658abd05c07e38186c813ee52119e61b21a1f72b755cf58ba70d
ukpga/1850/1,ukpga,1850,True,True,1,1,https://www.legislation.gov.uk/ukpga/1850/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1850/1/data.xml,available,available,2504,2504,374fc62ca75c1b8ff2ee51812f724b9e489ba2105549dff3140204509b35dd9c,374fc62ca75c1b8ff2ee51812f724b9e489ba2105549dff3140204509b35dd9c
ukpga/1860/1,ukpga,1860,True,True,1,1,https://www.legislation.gov.uk/ukpga/1860/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1860/1/data.xml,available,available,2451,2451,12eaa8a7e62f2c5ec00bf730fa076117aa99a426707e9198d82c095dff70460d,12eaa8a7e62f2c5ec00bf730fa076117aa99a426707e9198d82c095dff70460d
ukpga/1870/1,ukpga,1870,True,True,1,1,https://www.legislation.gov.uk/ukpga/1870/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1870/1/data.xml,available,available,2455,2455,fd9e7c204b8ace24c48386eab00122b53511600c53b125f0b1447c867ceb18ae,fd9e7c204b8ace24c48386eab00122b53511600c53b125f0b1447c867ceb18ae
ukpga/1880/20,ukpga,1880,True,True,1,1,https://www.legislation.gov.uk/ukpga/1880/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1880/20/data.xml,available,available,185388,23486,f7d6f1924a142c8d8f3b529169889b9351b46c523cd7b305826d2b0b38c95387,5c761b2cba909a30db05cdf15955c32d4cd36b6097923dad123ce616fd6212bb
ukpga/1890/10,ukpga,1890,True,True,1,1,https://www.legislation.gov.uk/ukpga/1890/10/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1890/10/data.xml,available,available,2401,2401,a3719fb0c1c7e68a2edd86d2eb895badeb765875c22892bf6314a99906aad3b6,a3719fb0c1c7e68a2edd86d2eb895badeb765875c22892bf6314a99906aad3b6
ukpga/1900/10,ukpga,1900,True,True,1,1,https://www.legislation.gov.uk/ukpga/1900/10/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1900/10/data.xml,available,available,2383,2383,f7d898df5b7b4ebc0260641090ae7d37c2683e485abc0c819b9321704bba1a6b,f7d898df5b7b4ebc0260641090ae7d37c2683e485abc0c819b9321704bba1a6b
ukpga/1907/51,ukpga,1907,True,True,23,23,https://www.legislation.gov.uk/ukpga/1907/51/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1907/51/data.xml,available,available,25817,4088589,04fb95e24060b9239e95e276b4ac6944ac0f454696727916a0c24b19bc03c053,f39df9a44b0f0b1193c75f74302ae6019a9521d2c77db21f3f1c393a81ceb9f4
ukpga/1910/1,ukpga,1910,True,True,1,1,https://www.legislation.gov.uk/ukpga/1910/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1910/1/data.xml,available,available,2428,2428,fa069dacc7d5a2ebe8a8b59d67b364d02eaf2daa70ba4e765b48fe0dd11ebe34,fa069dacc7d5a2ebe8a8b59d67b364d02eaf2daa70ba4e765b48fe0dd11ebe34
ukpga/1920/1,ukpga,1920,True,True,1,1,https://www.legislation.gov.uk/ukpga/1920/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1920/1/data.xml,available,available,2378,2378,3aee46d63a486fd3bdaffa7f3c5f8c51b54c113b6f670f37d58381150687ae89,3aee46d63a486fd3bdaffa7f3c5f8c51b54c113b6f670f37d58381150687ae89
ukpga/1925/20,ukpga,1925,True,True,6,6,https://www.legislation.gov.uk/ukpga/1925/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1925/20/data.xml,available,available,879811,1286425,e8aef379a97a11971fe8e171aed28660be1e09b1adc42c9d2bc4d0d0b377e9b5,a638e38c16bb2d2b6d0d2cfcc9277144f7ebb5b9bac5fbba28f6bb8989cbef0f
ukpga/1930/1,ukpga,1930,True,True,1,1,https://www.legislation.gov.uk/ukpga/1930/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1930/1/data.xml,available,available,2390,2390,bd657fa5e080407198a50a2c8a87d47f69be2e1f5375f188568c8bc45645c0e1,bd657fa5e080407198a50a2c8a87d47f69be2e1f5375f188568c8bc45645c0e1
ukpga/1933/12,ukpga,1933,True,True,7,7,https://www.legislation.gov.uk/ukpga/1933/12/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1933/12/data.xml,available,available,99567,1119732,4c016102d3490253efb169bf7b12d4affea63a9031ddf608bb9e5423a9431e3a,1a60a33790098a94ec1e7f7712369b31921cb69a8d1b1d1fd9686c04843f8d2e
ukpga/1940/1,ukpga,1940,True,True,1,1,https://www.legislation.gov.uk/ukpga/1940/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1940/1/data.xml,available,available,2369,2369,d75c1e78b8fb0e47ff462f07c48c4bc180695654e67cde9083429fbb4ed8dc61,d75c1e78b8fb0e47ff462f07c48c4bc180695654e67cde9083429fbb4ed8dc61
ukpga/1949/76,ukpga,1949,True,True,13,13,https://www.legislation.gov.uk/ukpga/1949/76/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1949/76/data.xml,available,available,327421,1501535,a51b71a2841f9537668ce6b9fb687ae200814b76bae5b3136f7704fa8a247f64,b96db10b9d52dfe185439abbfc518145c17771c3923e7abff34f2e6f18d06e37
ukpga/1950/12,ukpga,1950,True,True,1,1,https://www.legislation.gov.uk/ukpga/1950/12/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1950/12/data.xml,available,available,29788,45065,a0a1995c1fd47190417b71da9b73bbcf96230231ffe22bff4077cbace62a804e,6c8cb293ff6663fe5078aa624a4d62ec399882ebfc6be472b907ee76d739ccc5
ukpga/1953/20,ukpga,1953,True,True,6,6,https://www.legislation.gov.uk/ukpga/1953/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1953/20/data.xml,available,available,269506,731684,0519d62c3ae3ef0f556699f6ad5b8f44a23a90b3581b0118d78d292c680d06a0,56ec148131bc0b3da383d7db3b892c7ffedcec580ff2e5d7ff86e792ed208db8
ukpga/1960/1,ukpga,1960,True,True,1,1,https://www.legislation.gov.uk/ukpga/1960/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1960/1/data.xml,available,available,2381,2381,e4710d6af5b0116dce335ca9feec19e73582259bf60ecf4661e910693bae8f70,e4710d6af5b0116dce335ca9feec19e73582259bf60ecf4661e910693bae8f70
ukpga/1961/33,ukpga,1961,True,True,32,32,https://www.legislation.gov.uk/ukpga/1961/33/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1961/33/data.xml,available,available,325200,1734840,896eed8493d50ae9813ae0469ffbf21991465138e3b89c374fc44a9a1a7635d0,61f7d0f6e9f602b4f8099a0c65cf2eb04000229b94415a479c7e2f979855803a
ukpga/1964/26,ukpga,1964,True,True,7,7,https://www.legislation.gov.uk/ukpga/1964/26/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1964/26/data.xml,available,available,831685,251178,0c8d71c83e754135af1fbf623ab3658b5ed34acda3cb99f7914115f13f63c658,b1b9750a7e5327b8181f8cce6a4cb96df16060253fd9d7068f87a00d198e1168
ukpga/1970/1,ukpga,1970,True,True,1,1,https://www.legislation.gov.uk/ukpga/1970/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1970/1/data.xml,available,available,2255,2255,20d2b16968b2709c8f85540a922a15f9d789ac3227db3dc8b0030b47f7077819,20d2b16968b2709c8f85540a922a15f9d789ac3227db3dc8b0030b47f7077819
ukpga/1970/9,ukpga,1970,True,True,66,66,https://www.legislation.gov.uk/ukpga/1970/9/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1970/9/data.xml,available,available,935166,5698368,65d610d5180fc3a7c5bf3a2eb77f767ee3a5172d09abda465f92c6cb8c676799,f8f098b33cadd82cb94066155e56d8a326dd25d9f38c9758aafa8e0f14f7b63f
ukpga/1970/40,ukpga,1970,True,True,12,12,https://www.legislation.gov.uk/ukpga/1970/40/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1970/40/data.xml,available,available,588474,1228970,594ae1d79b8fa71e7f1e55bf6d8934ec7ba379c136abb5d47966e601819d6f35,a55d095e2879504f8829bb8172e805ecbac8643bed1cee3a966a77be9f2f183b
ukpga/1980/1,ukpga,1980,True,True,1,1,https://www.legislation.gov.uk/ukpga/1980/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1980/1/data.xml,available,available,23500,38174,89273974e4621b7ed8f9becca51752d180d6f2cd4e611c2082b3fb4135552c8d,e4b9754b3c75a24cf26d6d0c159404c7fcfde9660c973b75fec4abcfc5af8608
ukpga/1980/43,ukpga,1980,True,True,37,37,https://www.legislation.gov.uk/ukpga/1980/43/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1980/43/data.xml,available,available,1034691,3548119,6fc418c6da69b613d3592e06c324b70dcccebe92dbc0133853136f3a7cf24d3a,adb9d3d70b91131e3151a89d75a97be0c666ce8d3f67637ed8588f298041b435
ukpga/1980/44,ukpga,1980,True,True,10,10,https://www.legislation.gov.uk/ukpga/1980/44/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1980/44/data.xml,available,available,575553,1674304,5cbb917ebb37d0ea66fa88a9ada14f0cd81a583946bfbfbfeb23921370ea0644,86d8828b0cfe403e02e2035ae75d43a7994593010f105842b40126d82ed2ede1
ukpga/1990/10,ukpga,1990,True,True,4,4,https://www.legislation.gov.uk/ukpga/1990/10/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1990/10/data.xml,available,available,341126,702974,73527c74b067c712534ba6453acb327bc62933e2fc6987c8a45ee6acfbf21fed,c493e5aa9fcbde528f3a6d52851977c8195d4a24daeae6192c0abc54cc780f7c
ukpga/1990/16,ukpga,1990,True,True,80,80,https://www.legislation.gov.uk/ukpga/1990/16/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1990/16/data.xml,available,available,470330,4260930,c76ab883b846a5fb1658aa99c83a30d7f71f795134f3a33efc7a9240718c6f8f,d23eecfe5f2c8672294a50271b389b132cf6be6d30c076087e2f6308cafedba1
ukpga/1990/1,ukpga,1990,True,True,11,11,https://www.legislation.gov.uk/ukpga/1990/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1990/1/data.xml,available,available,1011149,168439,f033abf0f9d12e33cd59f9a5f403746ae9a7ed6ca16808eb07959ec56e168f94,6d09248436e701734b350fe1b2c02bca4257ccd1338aaa32049647763133d23e
ukpga/2000/1,ukpga,2000,True,True,1,1,https://www.legislation.gov.uk/ukpga/2000/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2000/1/data.xml,available,available,72140,111006,788beae84c2f11a7f430ccb25d82b1711de9bd97ff97f63df1e72c6cda1af816,47fab8783e5b0b3ab5c4d641a4309c583edf2e5549b3fa95ef26f3ff7b8f4460
ukpga/2000/22,ukpga,2000,True,True,27,27,https://www.legislation.gov.uk/ukpga/2000/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2000/22/data.xml,available,available,879159,3389282,31558c905e5cc5e35c22f9e713d0d1bf8fc39b5e00b0f18228e34e5d30ff7adb,1f1672e67376b2d29cf7528f0403d3de661cf61e898995c53a0361a5939f3205
ukpga/2000/11,ukpga,2000,True,True,23,23,https://www.legislation.gov.uk/ukpga/2000/11/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2000/11/data.xml,available,available,1540554,4124501,292fd1801b3761a1766f48192ce4f0de7c4050fc474997f0df22e2ec0cf307d3,92ab9631e0c9b5537434c031882a53769b5d5a7c68bc7777e5c97d845adb3d51
ukpga/2010/1,ukpga,2010,True,True,1,1,https://www.legislation.gov.uk/ukpga/2010/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/1/data.xml,available,available,19019,20240,dd500ec1664f27196ff5747dc49b83fe3f5c5277f457f8f17019df5e2b49ebdd,14c7a8aa395caee58bdd7ad1c9676da8c94852f595870cf8e19dcb03e6789761
ukpga/2010/4,ukpga,2010,True,True,43,43,https://www.legislation.gov.uk/ukpga/2010/4/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/4/data.xml,available,available,5906111,13901606,aa9d916864cf9d9caf9f5e36922143828940e9903b6794753ce6a8d164e3882c,e046de8c8630fab820cc7202e87d13bc9e7e7cabc630118c9fb8db233370c2e3
ukpga/2010/15,ukpga,2010,True,True,25,25,https://www.legislation.gov.uk/ukpga/2010/15/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/15/data.xml,available,available,2044958,3556408,5d6fcd9bc3d80dba3bf0b2303c57bfdb4da6c7f9b416efe462d1ee5ab56805ed,963b575e0222eda5a0aaaa2c603db4df97b71a567a2d64432df0fdf29a4ac667
ukpga/2020/1,ukpga,2020,True,True,5,5,https://www.legislation.gov.uk/ukpga/2020/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/1/data.xml,available,available,679937,855574,936b29cfdbc1761029f32545d0894ace21658687514f5201f0a79e6f1e9911c0,5b3cfae3153ad497e11b17ddffa04fec44ec2b041512b991e410276283f4f89c
ukpga/2020/17,ukpga,2020,True,True,53,53,https://www.legislation.gov.uk/ukpga/2020/17/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/17/data.xml,available,available,5689838,8126157,1e8847813000ab03d175529dd93a75b5a8c92391aac9ec78a4ee15cf231d4b78,f960734fd7529d244c260f57c43d3f4ed9ba2a064a5143e0dac8374b73bec4e1
ukpga/2020/7,ukpga,2020,True,True,12,12,https://www.legislation.gov.uk/ukpga/2020/7/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/7/data.xml,available,available,2572321,1269181,e1a4a180f83591b2751bbd7b6d45c55e8a189ef6aec9c07b8e2f05b45017048b,cd1ff8a033567b623751982dcd99c77769ea25b09b4170c2c4ab433a72da1ca0
