statute_id,type,year,has_enacted,has_consolidated,n_effects,n_effect_feed_pages,enacted_url,current_url,enacted_source_status,oracle_source_status,enacted_source_size,oracle_source_size,enacted_source_sha256,oracle_source_sha256
ukpga/1977/42,ukpga,1977,True,True,5,5,https://www.legislation.gov.uk/ukpga/1977/42/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1977/42/data.xml,available,available,1183575,1652974,9e668fdc1c86a610a89fa075f0f77e406103c78ebea833925e72ba126a6444ae,bf7f84e4e10e912fea0dc86552d9e58347369d82aaca9ce597e83802eb539499
asp/2025/15,asp,2025,True,True,5,5,https://www.legislation.gov.uk/asp/2025/15/enacted/data.xml,https://www.legislation.gov.uk/asp/2025/15/data.xml,available,available,1053793,1119395,eab2f438b2283d7d786d234c9a86b761b941a5623fdadf8af491174ba64930c5,448d758c630fc89a19ba1bd1aeaaf07eeeeb459a779213379e9dc3bad07a1800
ukpga/2022/35,ukpga,2022,True,True,5,5,https://www.legislation.gov.uk/ukpga/2022/35/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2022/35/data.xml,available,available,1088658,1075341,4cc420bee29386d901678a9f1a920423cb65b1dbc8fd389218709d5a00b2b862,212f6287372554e5d27655aebc706c2a3f2e5dea14a5ab92c2a1d3f7cb2d3927
asp/2016/18,asp,2016,True,True,5,5,https://www.legislation.gov.uk/asp/2016/18/enacted/data.xml,https://www.legislation.gov.uk/asp/2016/18/data.xml,available,available,959010,1152922,7e0d6ff42fdb97e6f92901661171b80db94b8644569798bcf942bfbc0940c089,226b9dfb9fca347a4cad3d729f3d2e66cc11dc4bbfb4f57cfc41262b7e1a4314
ukpga/1936/49,ukpga,1936,True,True,5,5,https://www.legislation.gov.uk/ukpga/1936/49/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1936/49/data.xml,available,available,982661,1081500,4ebc65a1cea3efc11de1c2983444b713a2e396afd214f2b8ab1c858583019d35,14bf25a67f0260b55f91162e0f305cffb78138a0bbf8cb67e51db5b71f1e8d06
ukpga/1962/46,ukpga,1962,True,True,5,5,https://www.legislation.gov.uk/ukpga/1962/46/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1962/46/data.xml,available,available,983488,1056952,2390728842daa1903109a31a49ce1abd2377f709ce5c782febbc19a90e898b10,4ce0fd7dfac669cc8fab432fcb927d6ea492b9f7e9d4fd02b737eda42d8a4efd
ukpga/1987/22,ukpga,1987,True,True,5,5,https://www.legislation.gov.uk/ukpga/1987/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1987/22/data.xml,available,available,699931,1315684,244e342a91dbb71fcc714fcaa6512d80ecadf887ed5edc0be3726486b6173653,41fc2134b39ab0f5d1caea43b72fe6d8b47d7e7446c1c29b825fc866ba8b1530
ukpga/1949/88,ukpga,1949,True,True,5,5,https://www.legislation.gov.uk/ukpga/1949/88/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1949/88/data.xml,available,available,198719,1159664,7c2f8c58d600b560b0023ce1b3dfcb18db7f2c961735fe30183953553c45a06e,6843fbd6005f7f33a7378b02a04a17f6b5a281aee525f7be8112a846836558df
asp/2006/4,asp,2006,True,True,5,5,https://www.legislation.gov.uk/asp/2006/4/enacted/data.xml,https://www.legislation.gov.uk/asp/2006/4/data.xml,available,available,335824,835241,9c1c2176bf963479154daf6f59ef9c84934bea5de8ffa51f429171ffd5875719,7ea0a6813e26bc55e7d38f819bb48f593ef86bc06a7a8e85dfd9f409e6dc2a54
nia/2009/1,nia,2009,True,True,5,5,https://www.legislation.gov.uk/nia/2009/1/enacted/data.xml,https://www.legislation.gov.uk/nia/2009/1/data.xml,available,available,475738,576297,9d4096ffde58c84d8bb8d69981d87fa9d90747e828ed5d3329135fa88d0841fd,86ed88c61d466f523f6f618490044ad19378be47d7e9cddba5abb2447fa19dc4
ukpga/1952/52,ukpga,1952,True,True,5,5,https://www.legislation.gov.uk/ukpga/1952/52/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1952/52/data.xml,available,available,214829,716453,94d35f42409509baaa0d3d8ce6e5dd1960664ddc073ca93e4f8fb69040aa7e39,615632c24b62328a28406e878cf82aea4014103e5e733aa4972c7e8182c96184
ukpga/1925/86,ukpga,1925,True,True,5,5,https://www.legislation.gov.uk/ukpga/1925/86/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1925/86/data.xml,available,available,208670,322177,1a2e620b1bb589baf7f7a78c12b6113d1a3bfb6b45ddb19cb05a8ef1639d7938,f6224f90d55c2006ac76e18d054435ee9c7ebd0ed08e648232c632afb5a23c87
asc/2025/5,asc,2025,True,True,4,4,https://www.legislation.gov.uk/asc/2025/5/enacted/data.xml,https://www.legislation.gov.uk/asc/2025/5/data.xml,available,available,492532,539646,658373bc7f83f54bc005e7c0215de388307a36255885e1bee014d9eef5370659,cda0020d44f81c0688b142856e4c0c2f543e5a7f5c693720f24c78886236d7db
ukpga/1907/24,ukpga,1907,True,True,4,4,https://www.legislation.gov.uk/ukpga/1907/24/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1907/24/data.xml,available,available,33336,872540,56993ed4bc5dcabadad07981d804345646a2a1a70a760551e63ba73e6630e4e7,6bea4888b2dc3561bbd7f1e4c3e9e39c00ebaece3c068c6816859b39bed66d4f
ukpga/1868/101,ukpga,1868,True,True,3,3,https://www.legislation.gov.uk/ukpga/1868/101/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1868/101/data.xml,available,available,411981,496862,8e370c7dc6ff91f639961c01f2a78cb4fa2e651131de94382be23597a6b0c202,45bdd2970cba3ea8f789087b6ecf09bb846871c53e031e5b9c55c91eff2696f3
ukpga/1891/39,ukpga,1891,True,True,3,3,https://www.legislation.gov.uk/ukpga/1891/39/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1891/39/data.xml,available,available,593363,273511,780c38635ac5948e9d28fcd1d10481c56826f40a75f410f36b8b53e83a91a8e6,7e48517d590ce937132554690c95c58b34bb32b3fb7176bb3d8865d6eea26285
ukpga/1875/17,ukpga,1875,True,True,3,3,https://www.legislation.gov.uk/ukpga/1875/17/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1875/17/data.xml,available,available,324483,322276,c63e70daf4ab406c74890c7c6fc240105b41d5b509d859bc3e0a8d79ecac59ef,f2780b8d5485f69dfa993d9ee34ed75ab123b5203bcfccfb23b966900da33c9c
nia/2021/7,nia,2021,True,True,3,3,https://www.legislation.gov.uk/nia/2021/7/enacted/data.xml,https://www.legislation.gov.uk/nia/2021/7/data.xml,available,available,258436,366352,57d8a55d8f4c46f27cfd49b10f615900dc86a9a19902e732cec4a2626fe5056c,fce548c59b99a83ac4e63bdc55e0db5db4dca6f16416c51179cda71aad3ad709
ukpga/1847/16,ukpga,1847,True,True,3,3,https://www.legislation.gov.uk/ukpga/1847/16/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1847/16/data.xml,available,available,135686,403452,ac1f0ffb34dead47cf09ac7bdbe139197ef8785d4835c6e23fbb52d065810869,af84e0cb2402ca33c1354d2c2944f3382bc668bac9a711443088d039002a2d54
ukpga/1838/110,ukpga,1838,True,True,2,2,https://www.legislation.gov.uk/ukpga/1838/110/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1838/110/data.xml,available,available,256037,82188,975ac86890e05b5e47b93483285667be2b417b88ed6a3f2d3a9104b4d29e719c,16d691b0028a39f2365346f3acc5e2c5e301655ff8f1ab73f1b31aaba2e9c2f6
ukpga/1857/26,ukpga,1857,True,True,2,2,https://www.legislation.gov.uk/ukpga/1857/26/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1857/26/data.xml,available,available,3089,237991,160c1c1a3c07c1fca7a09cc5d93e8f2b00d194e56fd3dc487232932abbafa9e3,2d9f562616c9acaa9e0317f0d81faae090a5645be370519729d008a9ef87a480
ukpga/1808/142,ukpga,1808,True,True,1,1,https://www.legislation.gov.uk/ukpga/1808/142/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1808/142/data.xml,available,available,1704593,25662,468d55a38dbff128e96f2cd7d356cedb0b843cd88db70ddecd01d39088716c35,84093c6dd57eecb8d8202d62521b0649978bf1ee7ae3ffcca1200eabc5968419
ukpga/1815/184,ukpga,1815,True,True,1,1,https://www.legislation.gov.uk/ukpga/1815/184/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1815/184/data.xml,available,available,922088,28986,0f95d056cc3204f9321d54883e029ede5e920f49a76471c2830c40444f3f6e8a,984b81a1bc6cd108cf538d432373e96596ccad481ebc071b712a75355fc2f610
ukpga/1882/50,ukpga,1882,True,True,1,1,https://www.legislation.gov.uk/ukpga/1882/50/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1882/50/data.xml,available,available,665611,215569,6b74719ed6e5fbd2efb00832149fc98b977a890ff8b1258729ee444264ad1706,4b0c13fc255858954601cb31fe44af9f7505013f187b4efb4d9448c72961d9f6
ukpga/1910/8,ukpga,1910,True,True,1,1,https://www.legislation.gov.uk/ukpga/1910/8/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1910/8/data.xml,available,available,513057,69161,d7d7ba52afc642d02eb6de0d27e78c8dd597538ef3821c1c35691d1e7491048a,ad7adcb641ba80a84c71411bb2362f68ace84981a27a4c4dd4b7b9da5dafa662
ukpga/1824/113,ukpga,1824,True,True,1,1,https://www.legislation.gov.uk/ukpga/1824/113/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1824/113/data.xml,available,available,322706,49920,ad62582d5e55a0b6090e610c72eb9376b4e39829d0962ffd609d1650af834ef0,8636e3588e058c7b6a7ccdadbbe119e55d45887b98f13ec00f21e74c7295bc97
asp/1999/1,asp,1999,True,True,1,1,https://www.legislation.gov.uk/asp/1999/1/enacted/data.xml,https://www.legislation.gov.uk/asp/1999/1/data.xml,available,available,24159,10373,82150ec1b640baa77ddde9f32ac355d70d27a5e90df2ef5ec30aa396644f16e5,5b1d07a3ed111a427a0cacd68d70699f79441a81afa53835f92471168bbc2248
ukpga/2006/46,ukpga,2006,True,True,119,119,https://www.legislation.gov.uk/ukpga/2006/46/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2006/46/data.xml,available,available,5233777,15165682,a61f5f3e6b647b04dd461446718b08007e90237cdd529db6c9a6dbf2a57e99a0,eb80d76ae0a7ca05f9dbdc5126dd06442910d4c17beb9de1254bef2935457f35
ukpga/1991/22,ukpga,1991,True,True,88,88,https://www.legislation.gov.uk/ukpga/1991/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1991/22/data.xml,available,available,1915235,8365414,d399b15ef59f4588caadb3fb273398014491711fa020ca444a3ecbcab5615f8e,d3c790668740b8c76fe17354089ebb97f1ba0c55b604f2414718c2b3870a72f2
ukpga/1983/2,ukpga,1983,True,True,76,76,https://www.legislation.gov.uk/ukpga/1983/2/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1983/2/data.xml,available,available,1419601,8921974,ca7d4b8bebe15d052f37d5580cf1be768700a2bb5bed96fe647eafe487bb1dc4,9a65291afe0286b76e9bc7b9ef2d763b1697de27ee6ceae33fcc8d6bbd8e02ad
ukpga/1972/70,ukpga,1972,True,True,63,63,https://www.legislation.gov.uk/ukpga/1972/70/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1972/70/data.xml,available,available,72902,6681892,1538d4ebe74380aff3dd8a53ec43b715311b8adc174f9fc02d4d8546c021ffc5,df2c6c44edd49721c92fcddc0beb58680baa25b7a680de925567568b637066a1
ukpga/2018/12,ukpga,2018,True,True,40,40,https://www.legislation.gov.uk/ukpga/2018/12/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2018/12/data.xml,available,available,2695979,5349577,b9cf50e24d7488eb2fbf5696fb3a9f70ece1f6f14c68e33026ef06ab856d0d5b,4ed0fff37eff6120ce5ae5e2048c072c2f40f0ad846fd6bef23beed0a336e22b
ukpga/2022/31,ukpga,2022,True,True,32,32,https://www.legislation.gov.uk/ukpga/2022/31/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2022/31/data.xml,available,available,1829644,3232950,aa11a93d00eba783efff8951476feb8ad0bd074eb8d45c1b885577bb3f739673,63ee0da2b6f248ceb60ea8893fee9afce5606846a591f806b838424965e6fc91
ukpga/1965/56,ukpga,1965,True,True,28,28,https://www.legislation.gov.uk/ukpga/1965/56/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1965/56/data.xml,available,available,326260,1918912,8ecd9b5d6daba3467b5c4856f647bb8c0ddc9efc817f1a1bb9eec17a81480946,a6da4de3274d8576eff057780f9f3c50b1e9c654f7f3ac701dc6a53830553a32
ukpga/1994/9,ukpga,1994,True,True,25,25,https://www.legislation.gov.uk/ukpga/1994/9/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1994/9/data.xml,available,available,2875249,3718780,32cf8eeca4ec2327fc329215b5add111ae3034e76c4fbab152b5f2f72353dcb7,fef6111dc9e45534b94e8627e5f483a759e0e564ebaf08b371c5f81f6098a79b
ukpga/2005/19,ukpga,2005,True,True,25,25,https://www.legislation.gov.uk/ukpga/2005/19/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2005/19/data.xml,available,available,1900270,3917850,79b069bc2b141b0f743afc90a2e3c17e59b7c51be27d8512f6901a2064c0fac8,dc04817f754028984614b95d7683bf0df76ef260ef837f5d1ff917088c329848
ukpga/2012/10,ukpga,2012,True,True,25,25,https://www.legislation.gov.uk/ukpga/2012/10/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2012/10/data.xml,available,available,2212679,2627175,05e67f8a89b3fc7bde2a46fa9374a08db011b6f56881e2e014d5ddfb4bb2b7ad,ea58f87913d11ad56dabdd5bbb2fac9f975ea4ff613d7df91afb06d064fe6e0a
ukpga/1971/77,ukpga,1971,True,True,25,25,https://www.legislation.gov.uk/ukpga/1971/77/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1971/77/data.xml,available,available,422221,3093551,d9c1e788576594e99cce3b328f8556cde0b504a2a65639c2aea4fcfe46eb2516,98b619bfbb1e7d5967475db17596d20e8ab7ed27158639490267adc25c6a4d8c
ukpga/1981/69,ukpga,1981,True,True,22,22,https://www.legislation.gov.uk/ukpga/1981/69/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1981/69/data.xml,available,available,903174,3780114,6096940752f784ab00a4b0264044aa420050535239ff7b951111c93ee3d8d792,913253a9470792d579d3f45563e1315406fee99f5dc070bd7609462498ca749d
ukpga/2022/30,ukpga,2022,True,True,21,21,https://www.legislation.gov.uk/ukpga/2022/30/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2022/30/data.xml,available,available,2943762,2991058,e4d3fce489898262ede80246e62fd993bf6eccd4acf503174a7c8ef92edb9f49,e9d9b11b606cb01e54da89d9faa4c2c9040ca613b938d0ce09541e3bbe5987f0
ukpga/1968/73,ukpga,1968,True,True,16,16,https://www.legislation.gov.uk/ukpga/1968/73/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1968/73/data.xml,available,available,1463348,3152772,b017092afc658b1da67bf7a78cf2ea19311dafb715ae7f8e76424078d577b449,549784e6fffbf2ee0c22d5634af481b9e59b96337ac485432d41a839823ec4f8
asc/2021/1,asc,2021,True,True,15,15,https://www.legislation.gov.uk/asc/2021/1/enacted/data.xml,https://www.legislation.gov.uk/asc/2021/1/data.xml,available,available,1218281,1659620,13869d31727ad612aae9e3669ba6e43151df3acce188c6b566d2722a3c556274,93fa1007a24bcb1dd1acb22883f7f52edb6796efdcfc1cf5cadbcea45e8b8e16
asp/2007/14,asp,2007,True,True,15,15,https://www.legislation.gov.uk/asp/2007/14/enacted/data.xml,https://www.legislation.gov.uk/asp/2007/14/data.xml,available,available,485363,1661946,2402c6054cdeb42092069b26d9a0302e0b0a7b8392cf2d68baf129e2a87031db,82a9eb275c69ef8f8e3a94637461a316d8d887d03f0ffac9983c994660fbe88d
asp/2016/21,asp,2016,True,True,13,13,https://www.legislation.gov.uk/asp/2016/21/enacted/data.xml,https://www.legislation.gov.uk/asp/2016/21/data.xml,available,available,1454399,2261920,f0a2e8f8d83b45cbfc70f9edf3f9eda25968d20f026c53034a03d83de7667479,e03fc24c7254760752288529526a89290bed3a4f7c28ff58b96db80e69a8b0cc
nia/2008/12,nia,2008,True,True,9,9,https://www.legislation.gov.uk/nia/2008/12/enacted/data.xml,https://www.legislation.gov.uk/nia/2008/12/data.xml,available,available,1248517,1485592,207eaee3a06eac6c047a0371a116e78a291000f89ca202b553b0a83cd3d6144a,a2d053a8b2ad776c364e785907bcbc1d3c6c72ec4cbec5f91ea95e18998d8a58
nia/2015/5,nia,2015,True,True,8,8,https://www.legislation.gov.uk/nia/2015/5/enacted/data.xml,https://www.legislation.gov.uk/nia/2015/5/data.xml,available,available,785041,1189049,89afa278ad510607946ca1260d433c20fa767e29b39479e914db732b073aee11,7a42ee6c8f27cc52e29a75d1ef8f0de172535906a322a819b9f233e76a9deaa6
asp/2025/8,asp,2025,True,True,7,7,https://www.legislation.gov.uk/asp/2025/8/enacted/data.xml,https://www.legislation.gov.uk/asp/2025/8/data.xml,available,available,1565372,1632373,843efeff126b0a26e3b9a2a837b30bb9c728b00b4c81c8ae50dd05ba82a75432,866815ab5e0abfc2ef3ceb391a163450e25749495a078dcbe9296c5961573a80
ukpga/1958/51,ukpga,1958,True,True,7,7,https://www.legislation.gov.uk/ukpga/1958/51/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1958/51/data.xml,available,available,144485,501226,6c439ead0bc50dd19b74b1ab08d10edcc5931accca0730b3b6079fa9b13fe3d3,469a68ac2265aaa79c89f7b809ba6704f41020a17ddd77260efbb24bcd9d418f
ukpga/1949/97,ukpga,1949,True,True,6,6,https://www.legislation.gov.uk/ukpga/1949/97/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1949/97/data.xml,available,available,544676,1067942,8bed34241f909100c28762fa8a543c2bf1ef2e05668fcbf83b0e9579e8d6b7f8,c970c4f2889dd83edf0cde921b4e74bd9b0aa450233513befc275d68d8d6861c
nia/2022/3,nia,2022,True,True,6,6,https://www.legislation.gov.uk/nia/2022/3/enacted/data.xml,https://www.legislation.gov.uk/nia/2022/3/data.xml,available,available,513472,865595,35a26085cf2a4f38a34cc88dec424309875166b4484a4185552d555bd1694719,3515bdf4282f5d3e13904c74e4cbb42574d1ba6619418ea0e1e5b4cd316d75b8
ukpga/1847/27,ukpga,1847,True,True,6,6,https://www.legislation.gov.uk/ukpga/1847/27/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1847/27/data.xml,available,available,141262,635263,fe5deaa159b791ce10173dd606b7a47b2984154fd5e1a9d6843c36851e52a3ba,3c85e97408249b3f94a0a82638f564a8cb898146e80c96d530b70af49b518b9a
ukpga/1994/19,ukpga,1994,True,True,5,5,https://www.legislation.gov.uk/ukpga/1994/19/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1994/19/data.xml,available,available,1300281,1397334,a7025608de36500b7330a2faeed8b94d385d776417d1cac36a901206560e88dc,308ec8fbd4100b670ab5f7cf1889c917fce64360cc8f8bbbee756db1253ac8d5
ukpga/1978/44,ukpga,1978,True,True,5,5,https://www.legislation.gov.uk/ukpga/1978/44/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1978/44/data.xml,available,available,1108384,1134829,67ff94d66a5f9419150eb59de427ab27db2098cfaa7cd3f532b5923fd5cd5432,9a4b507ac524e160e50ce934149ca4cc415d4390b8c09b5418c530696860b964
ukpga/2021/22,ukpga,2021,True,True,5,5,https://www.legislation.gov.uk/ukpga/2021/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2021/22/data.xml,available,available,878872,1128982,3529a6579ebda58f7c654eb652858c5d53c6f913b11ed13ff948470cf98c6b4e,250a9cef21250e1388359601886dcde5c491ec76524eda3ba34651bd9f5cb6d2
ukpga/1988/39,ukpga,1988,True,True,5,5,https://www.legislation.gov.uk/ukpga/1988/39/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1988/39/data.xml,available,available,1144937,818190,907718a26cbedc8b8f235af5e77c6c3dd667dd6632fc73c4a8c0ec7413039220,8a983ec3a22a75824158a2ee5c6ba739597a913551a9bf7ef9b7a103f2858060
asp/2015/6,asp,2015,True,True,5,5,https://www.legislation.gov.uk/asp/2015/6/enacted/data.xml,https://www.legislation.gov.uk/asp/2015/6/data.xml,available,available,772402,1016162,553bfcd7b2ca0f0c1dbb191a565f9748cc89f36a6c7e99170bb5f5b8c6e3b1c6,b37fdce95a02d937dfc96431f47efb4034ece9e6a4bc4c86729bd5ac01a9a176
asp/2025/12,asp,2025,True,True,5,5,https://www.legislation.gov.uk/asp/2025/12/enacted/data.xml,https://www.legislation.gov.uk/asp/2025/12/data.xml,available,available,839080,906399,b9af915c6f6a6fb3c404ff65e0f9efd5b96bd33f1c495e5d06dda916f811bef8,a3705e3c5ee9abdf51df77d2ba632bdb9326b8cc7a784cd861132427f370d3fd
nia/2011/24,nia,2011,True,True,5,5,https://www.legislation.gov.uk/nia/2011/24/enacted/data.xml,https://www.legislation.gov.uk/nia/2011/24/data.xml,available,available,659162,828928,b41e1fe8dee351c92b3fc989af30a00be75eaa512237f04f07f6f49e22990dee,df832ae713fe0abb364c7417de83c0fe0c576058fc1a6659d887126095c005f1
ukpga/1969/54,ukpga,1969,True,True,5,5,https://www.legislation.gov.uk/ukpga/1969/54/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1969/54/data.xml,available,available,662961,729390,5d32ed46e81db262e70cd69812fedee142205b496b3b39ac4b07dc2ad3bfa863,6bb13cc70e4741dcf3cc27ad010fe51de63e4d87b9373930c0d545592da8be17
ukpga/2010/25,ukpga,2010,True,True,5,5,https://www.legislation.gov.uk/ukpga/2010/25/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/25/data.xml,available,available,585875,783612,38c21002f223134c358e8ff8eadab5513fa5e4c75cfc66de7a3d8a35548fcf20,132edc11a929e10822a813db08d2647858029cada1e4d2e69f91ad0587b8a53d
ukpga/2006/38,ukpga,2006,True,True,5,5,https://www.legislation.gov.uk/ukpga/2006/38/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2006/38/data.xml,available,available,551092,665322,2a1fcea22f97a78f167bfc0e8372e824da6a844611ec32cff0f5275329420153,a64c2f6f01abf53036bd6ffbf25f28460a4ccbe6521c0b215a0d872345b7f1c2
asp/2004/6,asp,2004,True,True,5,5,https://www.legislation.gov.uk/asp/2004/6/enacted/data.xml,https://www.legislation.gov.uk/asp/2004/6/data.xml,available,available,466198,701520,2c9707bcfd4ddacdf9fcf475ea29c1cd56b9ecdec0969b0556c7c9605d070b81,4d30512914fbc7c5202c5a2afa0bf178cec335ed35166a662d2932050b893a1c
ukpga/1943/39,ukpga,1943,True,True,5,5,https://www.legislation.gov.uk/ukpga/1943/39/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1943/39/data.xml,available,available,82076,434173,8256d21da3e70d59b76060e785fc410633ac68950d1fe6b081567be4d9b67b41,507272d101517d5633cf7f111d67acdfc161f7d8c1c028c8376b76ba8d9c2a5b
ukpga/1954/56,ukpga,1954,True,True,4,4,https://www.legislation.gov.uk/ukpga/1954/56/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1954/56/data.xml,available,available,414352,870749,a1996b3834f9ce2ed40f5874bd9b151386dfad41647cb0c5a7e84cf7b851be35,5bd11b6a8270e7de7214f4671c016e30e58b6034f863416a64bcabd5dbdb8bea
asc/2023/4,asc,2023,True,True,4,4,https://www.legislation.gov.uk/asc/2023/4/enacted/data.xml,https://www.legislation.gov.uk/asc/2023/4/data.xml,available,available,447389,496370,cb48d89bc41723fedfe850cc04cd86477b64925ffb65ad404c1391830ff77c21,3a5281a07868b19d635c81a9270a2a78aa5b03056f5ad7dda183bf2a89787ad4
nia/2008/10,nia,2008,True,True,4,4,https://www.legislation.gov.uk/nia/2008/10/enacted/data.xml,https://www.legislation.gov.uk/nia/2008/10/data.xml,available,available,267801,394916,de9366fb8e809b4350213ea72b5f807e3cb0d856cc095f4b75cf4242b2fe0b9a,f3dd913483cd040ee2112916ff13accdbd873488ccc0f4e1b0ee8e7dbeb57de2
ukpga/1924/27,ukpga,1924,True,True,3,3,https://www.legislation.gov.uk/ukpga/1924/27/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1924/27/data.xml,available,available,206110,368958,0fd7d329571b039f49302c5b0ce5c5969184cae9304902368ddbfdf80a0244c6,73e22e0b4ba40a09f799595f43335e009d39a540ca5b0f609fbcb3387be584c3
ukpga/1845/19,ukpga,1845,True,True,3,3,https://www.legislation.gov.uk/ukpga/1845/19/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1845/19/data.xml,available,available,5521,526411,7795dea089682d60616311bd86d004d6613c1a201f42b4a6cec35e7f7873b95a,aeba1a17a00ec4b7379dac49cb5a9469b887ef1858642186861eba8fe0f73b21
nia/2024/1,nia,2024,True,True,3,3,https://www.legislation.gov.uk/nia/2024/1/enacted/data.xml,https://www.legislation.gov.uk/nia/2024/1/data.xml,available,available,242405,267131,52e0afd70de2bc0fab3c9a28aef9ab7c801edc2b9eebbb0503b61ae60dac3b0f,4b9e9291964e7962b430fb012904e71e5c1df0c480582839d7abcb46aa59133a
ukpga/1875/89,ukpga,1875,True,True,3,3,https://www.legislation.gov.uk/ukpga/1875/89/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1875/89/data.xml,available,available,116021,265603,8c0f651caffd8f52974f4f8e53ebcfe2928439adbcee4a163e845cfb695dd532,0590139a0c12bf5676c071a6fea11ab8d768002ef65896ded2a00ff818a43054
ukpga/1894/60,ukpga,1894,True,True,2,2,https://www.legislation.gov.uk/ukpga/1894/60/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1894/60/data.xml,available,available,1992348,778036,e48d3048f4ff5094610c26098431ebc3df376b1b143cd1554d92622d311ecb90,54ed4db4d12bc85cd437d52ee3e6734afb99fca95a9c501b57aec3ad86a05129
ukpga/1937/37,ukpga,1937,True,True,2,2,https://www.legislation.gov.uk/ukpga/1937/37/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1937/37/data.xml,available,available,411483,360869,38273c7624212d2517afe95ef5a62a862d8ac83b998d56d824aa1bfb640fc7fc,e3baa2aab631716f369f73a50e9918bc8914e73b677cf18023411ec9921c931d
ukpga/1863/92,ukpga,1863,True,True,2,2,https://www.legislation.gov.uk/ukpga/1863/92/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1863/92/data.xml,available,available,80775,150269,b21bc834f9881e23c8d3d67acaef10155ed075e872a2c91491df0b2a291284c3,e3893114408b8c45fea680f346ae4cc6ea999cf27044e04e7ec225a7b10a2e25
ukpga/1857/81,ukpga,1857,True,True,2,2,https://www.legislation.gov.uk/ukpga/1857/81/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1857/81/data.xml,available,available,63500,119208,ca1a29d4c13f7d3528c817e7d870c4a9773b9ef4c75fdcd0972f197d4c598301,f3a5f2ccf30347087bff972554693e11958456651b8f6cb9203dfea513948666
ukpga/1908/69,ukpga,1908,True,True,1,1,https://www.legislation.gov.uk/ukpga/1908/69/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1908/69/data.xml,available,available,785919,785919,84a4bc722d947bcd8299c396ec1c14f73f702dd55d884b213937e3c463f07c0b,84a4bc722d947bcd8299c396ec1c14f73f702dd55d884b213937e3c463f07c0b
ukpga/1808/149,ukpga,1808,True,True,1,1,https://www.legislation.gov.uk/ukpga/1808/149/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1808/149/data.xml,available,available,756455,45717,12dd2e4043aae74b400e9428fe91b8116866a4758ccc51e7be2a87cc175def2a,b31feac0310b1380e55138566ef8ee64028cbd035de3b4cb42c96196c46b8f39
